id,client_session_id,started_at,ended_at,duration_sec,car_state,notes,protocol,frame_count,unique_can_ids,received_at
7,5,2026-05-29 18:27:45+00,2026-05-29 18:28:00+00,15,parked_ready_on,C29 P4 SP9 29bit250k + filter clear | exit=completed,9,0,0,2026-05-29 18:28:20.585527+00
