id,session_id,timestamp,ecu_tx,did,raw_hex,error_code,cycle
13432,13,2026-05-29 19:27:40+00,782,0006,62000601F4,,1
13433,13,2026-05-29 19:27:40+00,782,0009,62000901BE,,1
13434,13,2026-05-29 19:27:42+00,782,000A,62000A3A97,,1
13435,13,2026-05-29 19:27:41+00,782,000B,62000B01F4,,1
13436,13,2026-05-29 19:27:41+00,782,000C,62000C03E8,,1
13437,13,2026-05-29 19:27:39+00,790,0015,62001541AD,,1
13438,13,2026-05-29 19:27:42+00,791,0038,6200380325,,1
13439,13,2026-05-29 19:27:43+00,791,0039,6200390647,,1
13440,13,2026-05-29 19:27:40+00,790,0B00,620B00117B,,1
13441,13,2026-05-29 19:27:39+00,790,1FFD,621FFD0E883B09,,1
13442,13,2026-05-29 19:27:44+00,782,0006,62000601F4,,2
13443,13,2026-05-29 19:27:44+00,782,0009,62000901BE,,2
13444,13,2026-05-29 19:27:46+00,782,000A,62000A3A97,,2
13445,13,2026-05-29 19:27:45+00,782,000B,62000B01F4,,2
13446,13,2026-05-29 19:27:45+00,782,000C,62000C03E8,,2
13447,13,2026-05-29 19:27:43+00,790,0015,62001541AD,,2
13448,13,2026-05-29 19:27:46+00,791,0038,6200380326,,2
13449,13,2026-05-29 19:27:47+00,791,0039,6200390647,,2
13450,13,2026-05-29 19:27:44+00,790,0B00,620B00117B,,2
13451,13,2026-05-29 19:27:43+00,790,1FFD,621FFD0E883B09,,2
13452,13,2026-05-29 19:27:48+00,782,0006,62000601F4,,3
13453,13,2026-05-29 19:27:48+00,782,0009,62000901BE,,3
13454,13,2026-05-29 19:27:50+00,782,000A,62000A3A97,,3
13455,13,2026-05-29 19:27:49+00,782,000B,62000B01F4,,3
13456,13,2026-05-29 19:27:49+00,782,000C,62000C03E8,,3
13457,13,2026-05-29 19:27:47+00,790,0015,62001541AF,,3
13458,13,2026-05-29 19:27:50+00,791,0038,6200380326,,3
13459,13,2026-05-29 19:27:51+00,791,0039,6200390648,,3
13460,13,2026-05-29 19:27:48+00,790,0B00,620B00117C,,3
13461,13,2026-05-29 19:27:47+00,790,1FFD,621FFD0E883B09,,3
13462,13,2026-05-29 19:27:52+00,782,0006,62000601F4,,4
13463,13,2026-05-29 19:27:52+00,782,0009,62000901BE,,4
13464,13,2026-05-29 19:27:54+00,782,000A,62000A3A97,,4
13465,13,2026-05-29 19:27:52+00,782,000B,62000B01F4,,4
13466,13,2026-05-29 19:27:53+00,782,000C,62000C03E8,,4
13467,13,2026-05-29 19:27:51+00,790,0015,62001541AF,,4
13468,13,2026-05-29 19:27:54+00,791,0038,6200380326,,4
13469,13,2026-05-29 19:27:54+00,791,0039,6200390647,,4
13470,13,2026-05-29 19:27:52+00,790,0B00,620B00117C,,4
13471,13,2026-05-29 19:27:51+00,790,1FFD,621FFD0E883B09,,4
13472,13,2026-05-29 19:27:56+00,782,0006,62000601F4,,5
13473,13,2026-05-29 19:27:56+00,782,0009,62000901BE,,5
13474,13,2026-05-29 19:27:58+00,782,000A,62000A3A97,,5
13475,13,2026-05-29 19:27:56+00,782,000B,62000B01F4,,5
13476,13,2026-05-29 19:27:57+00,782,000C,62000C03E8,,5
13477,13,2026-05-29 19:27:55+00,790,0015,62001541AF,,5
13478,13,2026-05-29 19:27:58+00,791,0038,6200380326,,5
13479,13,2026-05-29 19:27:58+00,791,0039,6200390648,,5
13480,13,2026-05-29 19:27:56+00,790,0B00,620B00117C,,5
13481,13,2026-05-29 19:27:55+00,790,1FFD,621FFD0E883B09,,5
13482,13,2026-05-29 19:28:00+00,782,0006,62000601F4,,6
13483,13,2026-05-29 19:28:00+00,782,0009,62000901BE,,6
13484,13,2026-05-29 19:28:02+00,782,000A,62000A3A97,,6
13485,13,2026-05-29 19:28:00+00,782,000B,62000B01F4,,6
13486,13,2026-05-29 19:28:01+00,782,000C,62000C03E8,,6
13487,13,2026-05-29 19:27:59+00,790,0015,62001541B9,,6
13488,13,2026-05-29 19:28:02+00,791,0038,6200380326,,6
13489,13,2026-05-29 19:28:02+00,791,0039,6200390648,,6
13490,13,2026-05-29 19:27:59+00,790,0B00,620B00117C,,6
13491,13,2026-05-29 19:27:59+00,790,1FFD,621FFD0E883B09,,6
13492,13,2026-05-29 19:28:04+00,782,0006,62000601F4,,7
13493,13,2026-05-29 19:28:04+00,782,0009,62000901BE,,7
13494,13,2026-05-29 19:28:06+00,782,000A,62000A3A97,,7
13495,13,2026-05-29 19:28:04+00,782,000B,62000B01F4,,7
13496,13,2026-05-29 19:28:05+00,782,000C,62000C03E8,,7
13497,13,2026-05-29 19:28:03+00,790,0015,62001541B9,,7
13498,13,2026-05-29 19:28:06+00,791,0038,6200380326,,7
13499,13,2026-05-29 19:28:06+00,791,0039,620039064A,,7
13500,13,2026-05-29 19:28:03+00,790,0B00,620B00117D,,7
13501,13,2026-05-29 19:28:03+00,790,1FFD,621FFD0E883B09,,7
13502,13,2026-05-29 19:28:08+00,782,0006,62000601F4,,8
13503,13,2026-05-29 19:28:08+00,782,0009,62000901BE,,8
13504,13,2026-05-29 19:28:10+00,782,000A,62000A3A97,,8
13505,13,2026-05-29 19:28:08+00,782,000B,62000B01F4,,8
13506,13,2026-05-29 19:28:09+00,782,000C,62000C03E8,,8
13507,13,2026-05-29 19:28:07+00,790,0015,62001541B4,,8
13508,13,2026-05-29 19:28:10+00,791,0038,6200380326,,8
13509,13,2026-05-29 19:28:10+00,791,0039,6200390648,,8
13510,13,2026-05-29 19:28:07+00,790,0B00,620B00117C,,8
13511,13,2026-05-29 19:28:07+00,790,1FFD,621FFD0E883B09,,8
