id,session_id,timestamp,ecu_tx,did,raw_hex,error_code,cycle
32646,21,2026-05-31 15:52:36+00,740,0008,6200080000,,9
32647,21,2026-05-31 15:52:35+00,790,0009,620009139F,,9
32648,21,2026-05-31 15:52:36+00,782,000A,62000A3A97,,9
32649,21,2026-05-31 15:52:35+00,790,0010,62001000069E,,9
32650,21,2026-05-31 15:52:36+00,790,0015,62001542FD,,9
32651,21,2026-05-31 15:52:35+00,740,0022,6200224657,,9
32652,21,2026-05-31 15:52:36+00,740,0023,62002346CB,,9
32653,21,2026-05-31 15:52:34+00,791,0038,6200380329,,9
32654,21,2026-05-31 15:52:35+00,791,0039,6200390648,,9
32655,21,2026-05-31 15:52:36+00,790,1FFD,621FFD15723AD0,,9
32656,21,2026-05-31 15:52:39+00,740,0008,6200080000,,10
32657,21,2026-05-31 15:52:37+00,790,0009,620009139F,,10
32658,21,2026-05-31 15:52:38+00,782,000A,62000A3A97,,10
32659,21,2026-05-31 15:52:38+00,790,0010,62001000069E,,10
32660,21,2026-05-31 15:52:39+00,790,0015,620015430A,,10
32661,21,2026-05-31 15:52:38+00,740,0022,6200224657,,10
32662,21,2026-05-31 15:52:38+00,740,0023,62002346CB,,10
32663,21,2026-05-31 15:52:37+00,791,0038,6200380329,,10
32664,21,2026-05-31 15:52:37+00,791,0039,6200390648,,10
32665,21,2026-05-31 15:52:39+00,790,1FFD,621FFD15723AD0,,10
32666,21,2026-05-31 15:52:41+00,740,0008,6200080000,,11
32667,21,2026-05-31 15:52:40+00,790,0009,62000913A0,,11
32668,21,2026-05-31 15:52:41+00,782,000A,62000A3A98,,11
32669,21,2026-05-31 15:52:40+00,790,0010,62001000069E,,11
32670,21,2026-05-31 15:52:41+00,790,0015,620015430A,,11
32671,21,2026-05-31 15:52:40+00,740,0022,6200224657,,11
32672,21,2026-05-31 15:52:41+00,740,0023,62002346CB,,11
32673,21,2026-05-31 15:52:39+00,791,0038,6200380329,,11
32674,21,2026-05-31 15:52:40+00,791,0039,6200390647,,11
32675,21,2026-05-31 15:52:41+00,790,1FFD,621FFD15723AD0,,11
32676,21,2026-05-31 15:52:44+00,740,0008,6200080000,,12
32677,21,2026-05-31 15:52:42+00,790,0009,620009139F,,12
32678,21,2026-05-31 15:52:43+00,782,000A,62000A3A98,,12
32679,21,2026-05-31 15:52:43+00,790,0010,62001000069E,,12
32680,21,2026-05-31 15:52:43+00,790,0015,620015430A,,12
32681,21,2026-05-31 15:52:43+00,740,0022,6200224657,,12
32682,21,2026-05-31 15:52:43+00,740,0023,62002346CB,,12
32683,21,2026-05-31 15:52:42+00,791,0038,6200380329,,12
32684,21,2026-05-31 15:52:42+00,791,0039,6200390648,,12
32685,21,2026-05-31 15:52:44+00,790,1FFD,621FFD15723AD0,,12
32686,21,2026-05-31 15:52:47+00,740,0008,6200080000,,13
32687,21,2026-05-31 15:52:45+00,790,0009,620009139F,,13
32688,21,2026-05-31 15:52:46+00,782,000A,62000A3A97,,13
32689,21,2026-05-31 15:52:45+00,790,0010,62001000069E,,13
32690,21,2026-05-31 15:52:46+00,790,0015,620015430A,,13
32691,21,2026-05-31 15:52:45+00,740,0022,6200224657,,13
32692,21,2026-05-31 15:52:46+00,740,0023,62002346CB,,13
32693,21,2026-05-31 15:52:44+00,791,0038,6200380329,,13
32694,21,2026-05-31 15:52:45+00,791,0039,6200390647,,13
32695,21,2026-05-31 15:52:46+00,790,1FFD,621FFD15723AD0,,13
32696,21,2026-05-31 15:52:49+00,740,0008,6200080000,,14
32697,21,2026-05-31 15:52:47+00,790,0009,620009139F,,14
32698,21,2026-05-31 15:52:48+00,782,000A,62000A3A97,,14
32699,21,2026-05-31 15:52:48+00,790,0010,62001000069E,,14
32700,21,2026-05-31 15:52:49+00,790,0015,6200154302,,14
32701,21,2026-05-31 15:52:48+00,740,0022,6200224657,,14
32702,21,2026-05-31 15:52:48+00,740,0023,62002346CB,,14
32703,21,2026-05-31 15:52:47+00,791,0038,6200380329,,14
32704,21,2026-05-31 15:52:47+00,791,0039,6200390648,,14
32705,21,2026-05-31 15:52:49+00,790,1FFD,621FFD15723AD0,,14
32706,21,2026-05-31 15:52:52+00,740,0008,6200080000,,15
32707,21,2026-05-31 15:52:50+00,790,0009,620009139F,,15
32708,21,2026-05-31 15:52:51+00,782,000A,62000A3A97,,15
32709,21,2026-05-31 15:52:50+00,790,0010,62001000069E,,15
32710,21,2026-05-31 15:52:51+00,790,0015,6200154302,,15
32711,21,2026-05-31 15:52:50+00,740,0022,6200224657,,15
32712,21,2026-05-31 15:52:51+00,740,0023,62002346CB,,15
32713,21,2026-05-31 15:52:49+00,791,0038,6200380326,,15
32714,21,2026-05-31 15:52:50+00,791,0039,6200390648,,15
32715,21,2026-05-31 15:52:51+00,790,1FFD,621FFD15723AD0,,15
32716,21,2026-05-31 15:52:54+00,740,0008,6200080000,,16
32717,21,2026-05-31 15:52:52+00,790,0009,620009139F,,16
32718,21,2026-05-31 15:52:53+00,782,000A,62000A3A97,,16
32719,21,2026-05-31 15:52:53+00,790,0010,62001000069E,,16
32720,21,2026-05-31 15:52:54+00,790,0015,6200154302,,16
32721,21,2026-05-31 15:52:53+00,740,0022,6200224657,,16
32722,21,2026-05-31 15:52:53+00,740,0023,62002346CB,,16
32723,21,2026-05-31 15:52:52+00,791,0038,620038032A,,16
32724,21,2026-05-31 15:52:52+00,791,0039,6200390647,,16
32725,21,2026-05-31 15:52:54+00,790,1FFD,621FFD15723AD0,,16
32726,21,2026-05-31 15:52:57+00,740,0008,6200080000,,17
32727,21,2026-05-31 15:52:55+00,790,0009,620009139F,,17
32728,21,2026-05-31 15:52:56+00,782,000A,62000A3A98,,17
32729,21,2026-05-31 15:52:55+00,790,0010,62001000069E,,17
32730,21,2026-05-31 15:52:56+00,790,0015,6200154302,,17
32731,21,2026-05-31 15:52:55+00,740,0022,6200224657,,17
32732,21,2026-05-31 15:52:56+00,740,0023,62002346CB,,17
32733,21,2026-05-31 15:52:54+00,791,0038,6200380329,,17
32734,21,2026-05-31 15:52:55+00,791,0039,6200390647,,17
32735,21,2026-05-31 15:52:56+00,790,1FFD,621FFD15723AD0,,17
32736,21,2026-05-31 15:52:59+00,740,0008,6200080000,,18
32737,21,2026-05-31 15:52:57+00,790,0009,620009139F,,18
32738,21,2026-05-31 15:52:58+00,782,000A,62000A3A97,,18
32739,21,2026-05-31 15:52:58+00,790,0010,62001000069E,,18
32740,21,2026-05-31 15:52:59+00,790,0015,6200154306,,18
32741,21,2026-05-31 15:52:58+00,740,0022,6200224657,,18
32742,21,2026-05-31 15:52:58+00,740,0023,62002346CB,,18
32743,21,2026-05-31 15:52:57+00,791,0038,6200380328,,18
32744,21,2026-05-31 15:52:57+00,791,0039,6200390648,,18
32745,21,2026-05-31 15:52:59+00,790,1FFD,621FFD15723AD0,,18
32746,21,2026-05-31 15:53:02+00,740,0008,6200080000,,19
32747,21,2026-05-31 15:53:00+00,790,0009,620009139F,,19
32748,21,2026-05-31 15:53:01+00,782,000A,62000A3A97,,19
32749,21,2026-05-31 15:53:00+00,790,0010,62001000069E,,19
32750,21,2026-05-31 15:53:01+00,790,0015,6200154306,,19
32751,21,2026-05-31 15:53:00+00,740,0022,6200224657,,19
32752,21,2026-05-31 15:53:01+00,740,0023,62002346CB,,19
32753,21,2026-05-31 15:52:59+00,791,0038,6200380329,,19
32754,21,2026-05-31 15:53:00+00,791,0039,6200390648,,19
32755,21,2026-05-31 15:53:01+00,790,1FFD,621FFD15723AD0,,19
32756,21,2026-05-31 15:53:04+00,740,0008,6200080000,,20
32757,21,2026-05-31 15:53:02+00,790,0009,620009139F,,20
32758,21,2026-05-31 15:53:03+00,782,000A,62000A3A97,,20
32759,21,2026-05-31 15:53:03+00,790,0010,62001000069E,,20
32760,21,2026-05-31 15:53:04+00,790,0015,6200154306,,20
32761,21,2026-05-31 15:53:03+00,740,0022,6200224657,,20
32762,21,2026-05-31 15:53:03+00,740,0023,62002346CB,,20
32763,21,2026-05-31 15:53:02+00,791,0038,6200380328,,20
32764,21,2026-05-31 15:53:02+00,791,0039,6200390648,,20
32765,21,2026-05-31 15:53:04+00,790,1FFD,621FFD15723AD0,,20
32766,21,2026-05-31 15:53:07+00,740,0008,6200080000,,21
32767,21,2026-05-31 15:53:05+00,790,0009,620009139E,,21
32768,21,2026-05-31 15:53:06+00,782,000A,62000A3A97,,21
32769,21,2026-05-31 15:53:05+00,790,0010,62001000069E,,21
32770,21,2026-05-31 15:53:06+00,790,0015,6200154306,,21
32771,21,2026-05-31 15:53:05+00,740,0022,6200224657,,21
32772,21,2026-05-31 15:53:06+00,740,0023,62002346CB,,21
32773,21,2026-05-31 15:53:04+00,791,0038,6200380328,,21
32774,21,2026-05-31 15:53:05+00,791,0039,6200390648,,21
32775,21,2026-05-31 15:53:06+00,790,1FFD,621FFD15723AD0,,21
32776,21,2026-05-31 15:53:09+00,740,0008,6200080000,,22
32777,21,2026-05-31 15:53:07+00,790,0009,620009139E,,22
32778,21,2026-05-31 15:53:08+00,782,000A,62000A3A97,,22
32779,21,2026-05-31 15:53:08+00,790,0010,62001000069E,,22
32780,21,2026-05-31 15:53:09+00,790,0015,6200154301,,22
32781,21,2026-05-31 15:53:08+00,740,0022,6200224657,,22
32782,21,2026-05-31 15:53:08+00,740,0023,62002346CB,,22
32783,21,2026-05-31 15:53:07+00,791,0038,6200380328,,22
32784,21,2026-05-31 15:53:07+00,791,0039,6200390648,,22
32785,21,2026-05-31 15:53:09+00,790,1FFD,621FFD15723AD0,,22
32786,21,2026-05-31 15:53:12+00,740,0008,620008001A,,23
32787,21,2026-05-31 15:53:10+00,790,0009,620009139E,,23
32788,21,2026-05-31 15:53:11+00,782,000A,62000A3AD3,,23
32789,21,2026-05-31 15:53:10+00,790,0010,62001000069E,,23
32790,21,2026-05-31 15:53:11+00,790,0015,6200154301,,23
32791,21,2026-05-31 15:53:10+00,740,0022,6200224657,,23
32792,21,2026-05-31 15:53:11+00,740,0023,62002346CB,,23
32793,21,2026-05-31 15:53:09+00,791,0038,6200380329,,23
32794,21,2026-05-31 15:53:10+00,791,0039,620039064A,,23
32795,21,2026-05-31 15:53:11+00,790,1FFD,621FFD15723AD0,,23
32796,21,2026-05-31 15:53:14+00,740,0008,6200080043,,24
32797,21,2026-05-31 15:53:13+00,790,0009,62000913B9,,24
32798,21,2026-05-31 15:53:13+00,782,000A,62000A3BE2,,24
32799,21,2026-05-31 15:53:13+00,790,0010,62001000069E,,24
32800,21,2026-05-31 15:53:14+00,790,0015,6200154301,,24
32801,21,2026-05-31 15:53:13+00,740,0022,6200224657,,24
32802,21,2026-05-31 15:53:13+00,740,0023,62002346CB,,24
32803,21,2026-05-31 15:53:12+00,791,0038,6200380329,,24
32804,21,2026-05-31 15:53:12+00,791,0039,620039064A,,24
32805,21,2026-05-31 15:53:14+00,790,1FFD,621FFD15723AD0,,24
32806,21,2026-05-31 15:53:17+00,740,0008,6200080077,,25
32807,21,2026-05-31 15:53:15+00,790,0009,62000913AC,,25
32808,21,2026-05-31 15:53:16+00,782,000A,62000A3C20,,25
32809,21,2026-05-31 15:53:15+00,790,0010,62001000069E,,25
32810,21,2026-05-31 15:53:16+00,790,0015,6200154301,,25
32811,21,2026-05-31 15:53:16+00,740,0022,6200224657,,25
32812,21,2026-05-31 15:53:16+00,740,0023,62002346CB,,25
32813,21,2026-05-31 15:53:15+00,791,0038,6200380329,,25
32814,21,2026-05-31 15:53:15+00,791,0039,6200390648,,25
32815,21,2026-05-31 15:53:17+00,790,1FFD,621FFD15723AD0,,25
32816,21,2026-05-31 15:53:19+00,740,0008,62000802B0,,26
32817,21,2026-05-31 15:53:18+00,790,0009,6200091570,,26
32818,21,2026-05-31 15:53:19+00,782,000A,62000A4537,,26
32819,21,2026-05-31 15:53:18+00,790,0010,62001000069E,,26
