id,session_id,timestamp,ecu_tx,did,raw_hex,error_code,cycle
13102,12,2026-05-29 19:22:54+00,790,0006,62000605E7,,1
13103,12,2026-05-29 19:22:53+00,790,0008,62000801BD,,1
13104,12,2026-05-29 19:22:55+00,740,0008,6200080000,,1
13105,12,2026-05-29 19:22:55+00,782,0009,62000901BC,,1
13106,12,2026-05-29 19:22:55+00,782,000C,62000C03E8,,1
13107,12,2026-05-29 19:22:52+00,790,0015,620015411E,,1
13108,12,2026-05-29 19:22:54+00,791,0038,6200380328,,1
13109,12,2026-05-29 19:22:55+00,791,0039,6200390648,,1
13110,12,2026-05-29 19:22:53+00,790,0B00,620B001164,,1
13111,12,2026-05-29 19:22:52+00,790,1FFD,621FFD0E923B09,,1
13112,12,2026-05-29 19:22:58+00,790,0006,62000605E7,,2
13113,12,2026-05-29 19:22:57+00,790,0008,62000801BD,,2
13114,12,2026-05-29 19:22:59+00,740,0008,6200080000,,2
13115,12,2026-05-29 19:22:59+00,782,0009,62000901BC,,2
13116,12,2026-05-29 19:22:59+00,782,000C,62000C03E8,,2
13117,12,2026-05-29 19:22:56+00,790,0015,620015411E,,2
13118,12,2026-05-29 19:22:58+00,791,0038,6200380326,,2
13119,12,2026-05-29 19:22:58+00,791,0039,6200390647,,2
13120,12,2026-05-29 19:22:56+00,790,0B00,620B001164,,2
13121,12,2026-05-29 19:22:56+00,790,1FFD,621FFD0E923B09,,2
13122,12,2026-05-29 19:23:02+00,790,0006,62000605E7,,3
13123,12,2026-05-29 19:23:01+00,790,0008,62000801BD,,3
13124,12,2026-05-29 19:23:03+00,740,0008,6200080000,,3
13125,12,2026-05-29 19:23:03+00,782,0009,62000901BC,,3
13126,12,2026-05-29 19:23:02+00,782,000C,62000C03E8,,3
13127,12,2026-05-29 19:22:59+00,790,0015,620015411E,,3
13128,12,2026-05-29 19:23:02+00,791,0038,6200380326,,3
13129,12,2026-05-29 19:23:02+00,791,0039,6200390647,,3
13130,12,2026-05-29 19:23:00+00,790,0B00,620B001164,,3
13131,12,2026-05-29 19:23:00+00,790,1FFD,621FFD0E923B09,,3
13132,12,2026-05-29 19:23:05+00,790,0006,62000605E7,,4
13133,12,2026-05-29 19:23:04+00,790,0008,62000801BD,,4
13134,12,2026-05-29 19:23:07+00,740,0008,6200080000,,4
13135,12,2026-05-29 19:23:06+00,782,0009,62000901BC,,4
13136,12,2026-05-29 19:23:06+00,782,000C,62000C03E8,,4
13137,12,2026-05-29 19:23:03+00,790,0015,6200154132,,4
13138,12,2026-05-29 19:23:06+00,791,0038,6200380326,,4
13139,12,2026-05-29 19:23:06+00,791,0039,6200390647,,4
13140,12,2026-05-29 19:23:04+00,790,0B00,620B001164,,4
13141,12,2026-05-29 19:23:03+00,790,1FFD,621FFD0E923B09,,4
13142,12,2026-05-29 19:23:09+00,790,0006,62000605E7,,5
13143,12,2026-05-29 19:23:08+00,790,0008,62000801BD,,5
13144,12,2026-05-29 19:23:10+00,740,0008,6200080000,,5
13145,12,2026-05-29 19:23:10+00,782,0009,62000901BB,,5
13146,12,2026-05-29 19:23:10+00,782,000C,62000C03E8,,5
13147,12,2026-05-29 19:23:07+00,790,0015,6200154132,,5
13148,12,2026-05-29 19:23:09+00,791,0038,6200380326,,5
13149,12,2026-05-29 19:23:10+00,791,0039,6200390647,,5
13150,12,2026-05-29 19:23:08+00,790,0B00,620B001163,,5
13151,12,2026-05-29 19:23:07+00,790,1FFD,621FFD0E923B09,,5
13152,12,2026-05-29 19:23:13+00,790,0006,62000605E7,,6
13153,12,2026-05-29 19:23:12+00,790,0008,62000801BD,,6
13154,12,2026-05-29 19:23:14+00,740,0008,6200080000,,6
13155,12,2026-05-29 19:23:14+00,782,0009,62000901BC,,6
13156,12,2026-05-29 19:23:14+00,782,000C,62000C03E8,,6
13157,12,2026-05-29 19:23:11+00,790,0015,6200154132,,6
13158,12,2026-05-29 19:23:13+00,791,0038,6200380326,,6
13159,12,2026-05-29 19:23:13+00,791,0039,6200390647,,6
13160,12,2026-05-29 19:23:11+00,790,0B00,620B001163,,6
13161,12,2026-05-29 19:23:11+00,790,1FFD,621FFD0E923B09,,6
13162,12,2026-05-29 19:23:17+00,790,0006,62000605E7,,7
13163,12,2026-05-29 19:23:16+00,790,0008,62000801BD,,7
13164,12,2026-05-29 19:23:18+00,740,0008,6200080000,,7
13165,12,2026-05-29 19:23:18+00,782,0009,62000901BC,,7
13166,12,2026-05-29 19:23:17+00,782,000C,62000C03E8,,7
13167,12,2026-05-29 19:23:14+00,790,0015,6200154155,,7
