id,client_session_id,started_at,ended_at,duration_sec,car_state,notes,protocol,frame_count,unique_can_ids,received_at
4,2,2026-05-29 18:24:31+00,2026-05-29 18:24:46+00,15,parked_ready_on,C29 P1 SP6 + chip probe + filter clear | exit=completed,6,0,0,2026-05-29 18:25:20.515286+00
