id,sweep_run_id,did,raw_hex,error_code,sequence
1023,5,0001,,7F2201,0
1024,5,0002,,7F2201,1
1025,5,0003,,7F2201,2
1026,5,0004,,7F2201,3
1027,5,0005,,7F2201,4
1028,5,0006,,7F2201,5
1029,5,0007,,7F2201,6
1030,5,0008,,7F2201,7
1031,5,0009,,7F2201,8
1032,5,000A,,7F2201,9
1033,5,000B,,7F2201,10
1034,5,000C,,7F2201,11
1035,5,000D,,7F2201,12
1036,5,000E,,7F2201,13
1037,5,000F,,7F2201,14
1038,5,0010,,7F2201,15
1039,5,0011,,7F2201,16
1040,5,0012,,7F2201,17
1041,5,0013,,7F2201,18
1042,5,0014,,7F2201,19
1043,5,0015,,7F2201,20
1044,5,0016,,7F2201,21
1045,5,0017,,7F2201,22
1046,5,0018,,7F2201,23
1047,5,0019,,7F2201,24
1048,5,001A,,7F2201,25
1049,5,001B,,7F2201,26
1050,5,001C,,7F2201,27
1051,5,001D,,7F2201,28
1052,5,001E,,7F2201,29
1053,5,001F,,7F2201,30
1054,5,0020,,7F2201,31
1055,5,0021,,7F2201,32
1056,5,0022,,7F2201,33
1057,5,0023,,7F2201,34
1058,5,0024,,7F2201,35
1059,5,0025,,7F2201,36
1060,5,0026,,7F2201,37
1061,5,0027,,7F2201,38
1062,5,0028,,7F2201,39
1063,5,0029,,7F2201,40
1064,5,002A,,7F2201,41
1065,5,002B,,7F2201,42
1066,5,002C,,7F2201,43
1067,5,002D,,7F2201,44
1068,5,002E,,7F2201,45
1069,5,002F,,7F2201,46
1070,5,0030,,7F2201,47
1071,5,0031,,7F2201,48
1072,5,0032,,7F2201,49
1073,5,0033,,7F2201,50
1074,5,0034,,7F2201,51
1075,5,0035,,7F2201,52
1076,5,0036,,7F2201,53
1077,5,0037,,7F2201,54
1078,5,0038,,7F2201,55
1079,5,0039,,7F2201,56
1080,5,003A,,7F2201,57
1081,5,003B,,7F2201,58
1082,5,003C,,7F2201,59
1083,5,003D,,7F2201,60
1084,5,003E,,7F2201,61
1085,5,003F,,7F2201,62
1086,5,0040,,7F2201,63
1087,5,0041,,7F2201,64
1088,5,0042,,7F2201,65
1089,5,0043,,7F2201,66
1090,5,0044,,7F2201,67
1091,5,0045,,7F2201,68
1092,5,0046,,7F2201,69
1093,5,0047,,7F2201,70
1094,5,0048,,7F2201,71
1095,5,0049,,7F2201,72
1096,5,004A,,7F2201,73
1097,5,004B,,7F2201,74
1098,5,004C,,7F2201,75
1099,5,004D,,7F2201,76
